Date and Time Downloaded : 05/04/2021 04:31:14 pm"Health Facility Code","Health Facility Code Short","Facility Name","Old Health Facility Names","Old Health Facility Name 2","Old Health Facility Name 3","Health Facility Type","Ownership Major Classification","Ownership Sub-Classification for Government facilities","Ownership Sub-Classification for private facilities","Street Name and #           ","Building name and #","Region Name","Region PSGC","Province Name","Province PSGC","City/Municipality Name","City/Municipality PSGC","Barangay Name","Barangay PSGC","Zip Code","Landline Number","Landline Number 2","Fax Number","Email Address","Alternate Email Address","Official Website","Facility Head: Last Name","Facility Head: First Name","Facility Head: Middle Name","Facility Head: Position","Hospital Licensing Status","Service Capability","Bed Capacity"
"DOH000000000025685","25685","CAHUMAYAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","BARANGAY MAIN ROAD"," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DANAO CITY","072223000","CAHUMAYAN","072223008","6004"," "," "," "," "," "," ","RONDINA","CORAZON","G.","Rural Health Midwife","","",""
"DOH000000000025686","25686","CAMBUBHO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","BARANGAY MAIN ROAD"," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DANAO CITY","072223000","CAMBUBHO","072223010","6004"," "," "," "," "," "," ","ROM","PUREZA","A","Rural Health Midwife","","",""
"DOH000000000025687","25687","DANASAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","BARANGAY MAIN ROAD"," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DANAO CITY","072223000","DANASAN","072223012","6004"," "," "," "," "," "," ","ROM","PUREZA","A","Rural Health Midwife","","",""
"DOH000000000025688","25688","DUNGGA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","BARANGAY MAIN ROAD"," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DANAO CITY","072223000","DUNGGA","072223013","6004"," "," "," "," "," "," ","RONDINA","CORAZON","G.","Rural Health Midwife","","",""
"DOH000000000025731","25731","GUINACOT HEALTH CENTER"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","BARANGAY MAIN ROAD"," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DANAO CITY","072223000","GUINACOT","072223015","6004"," "," "," "," "," "," ","COGAL","FLORA","J.","Rural Health Midwife","","",""
"DOH000000000025732","25732","GUINSAY BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","BARANGAY MAIN ROAD"," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DANAO CITY","072223000","GUINSAY","072223016","6004","+63 322003992"," "," "," "," "," ","GEPAYO","TESSIE","H","Rural Health Midwife","","",""
"DOH000000000025733","25733","LANGOSIG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DANAO CITY","072223000","LANGOSIG","072223018","6004"," "," "," "," "," "," ","BEDUYA","MARITES","S","Rural Health Midwife","","",""
"DOH000000000025734","25734","LAWAAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DANAO CITY","072223000","LAWAAN","072223019","6004"," "," "," "," "," "," ","MEDIO","ANABELLE","B.","Rural Health Midwife","","",""
"DOH000000000025735","25735","MASABA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DANAO CITY","072223000","MASABA","072223026","6004"," "," "," "," "," "," ","RICARDEL","MARISSA","D.","Rural Health Midwife","","",""
"DOH000000000025736","25736","MASLOG HEALTH CENTER"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","BARANGAY MAIN ROAD"," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DANAO CITY","072223000","MASLOG","072223027","6004"," "," "," "," "," "," ","HERMOSENIA","MARTEL","C","Rural Health Midwife","","",""
"DOH000000000025737","25737","SABANG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","BARANGAY MAIN ROAD"," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DANAO CITY","072223000","SABANG","072223033","6004"," "," "," "," "," "," ","ROM","PUREZA","A","Rural Health Midwife","","",""
"DOH000000000025738","25738","SACSAC BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DANAO CITY","072223000","SACSAC","072223034","6004"," "," "," "," "," "," ","RONDINA","CORAZON","G.","Rural Health Midwife","","",""
"DOH000000000025739","25739","SANTA ROSA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","BARANGAY MAIN ROAD"," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DANAO CITY","072223000","SANTA ROSA","072223037","6004"," "," "," "," "," "," ","BEDUYA","MARITES","S","Rural Health Midwife","","",""
"DOH000000000025740","25740","SIBACAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DANAO CITY","072223000","SIBACAN","072223039","6004"," "," "," "," "," "," ","RICARDEL","MARISSA","D.","Rural Health Midwife","","",""
"DOH000000000025741","25741","SUBA HEALTH CENTER"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","DUTERTE STREET"," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DANAO CITY","072223000","SUBA","072223040","6004"," "," "," "," "," "," ","","MILAGROS","G.","Rural Health Midwife","","",""
"DOH000000000025742","25742","TABOC BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","BARANGAY MAIN ROAD"," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DANAO CITY","072223000","TABOC","072223041","6004"," "," "," "," "," "," ","YLAYA","GINA","M.","Rural Health Midwife","","",""
"DOH000000000025743","25743","TAYTAY BARANGAY HEALTH STATION AND BIRTHING CLINIC"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","BARANGAY MAIN ROAD"," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DANAO CITY","072223000","TAYTAY","072223042","6004"," "," "," "," "," "," ","","MILAGROS","G.","Rural Health Midwife","","",""
"DOH000000000025744","25744","TOGONON BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DANAO CITY","072223000","TOGONON","072223043","6004"," "," "," "," "," "," ","BEDUYA","MARITES","S","Rural Health Midwife","","",""
"DOH000000000025745","25745","TUBURAN SUR BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","BARANGAY MAIN ROAD"," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DANAO CITY","072223000","TUBURAN SUR","072223044","6004","+63 322006169"," "," "," "," "," ","HILAGA","CHARITO","T.","Rural Health Midwife","","",""
"DOH000000000025747","25747","BULAK BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DUMANJUG","072224000","BULAK","072224003","6035"," "," "," "," "," "," ","ABELLA","MARIA RIFRAN","TAPIA","Rural Health Midwife","","",""
"DOH000000000025748","25748","BULLOGAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DUMANJUG","072224000","BULLOGAN","072224004","6035"," "," "," "," "," "," ","CAGANG","BELINDA","RESTAURO","Rural Health Midwife","","",""
"DOH000000000025749","25749","CALABOON BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DUMANJUG","072224000","CALABOON","072224009","6035"," "," "," "," "," "," ","ZOZOBRADO","CECILIA","CINCO","Rural Health Midwife","","",""
"DOH000000000025750","25750","COGON BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DUMANJUG","072224000","COGON","072224019","6035"," "," "," "," "," "," ","CHIONG","CARIDAD","PALANAS","Rural Health Midwife","","",""
"DOH000000000025751","25751","DOLDOL BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DUMANJUG","072224000","DOLDOL","072224006","6035"," "," "," "," "," "," ","JARINA","MARIA LIDA","MARIBLANCA","Rural Health Midwife","","",""
"DOH000000000025763","25763","ILAYA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DUMANJUG","072224000","ILAYA (POB.)","072224031","6035"," "," "," "," "," "," ","CHIONG","CARIDAD","PALANAS","Rural Health Midwife","","",""
"DOH000000000025764","25764","KABALAASNAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DUMANJUG","072224000","KABALAASNAN","072224007","6035"," "," "," "," "," "," ","CAGANG","BELINDA","RESTAURO","Rural Health Midwife","","",""
"DOH000000000025765","25765","KABATBATAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DUMANJUG","072224000","KABATBATAN","072224008","6035"," "," "," "," "," "," ","SARDALLA","LOURDES","CERNA DELA","Rural Health Midwife","","",""
"DOH000000000025766","25766","CAMBANOG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DUMANJUG","072224000","KAMBANOG","072224010","6035"," "," "," "," "," "," ","SARDALLA","LOURDES","CERNA DELA","Rural Health Midwife","","",""
"DOH000000000025767","25767","KANGHALO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DUMANJUG","072224000","KANGHALO","072224014","6035"," "," "," "," "," "," ","SARBALLA","LOURDES","CERNA DELA","Rural Health Midwife","","",""
"DOH000000000025768","25768","KANGHUMAOD BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DUMANJUG","072224000","KANGHUMAOD","072224015","6035"," "," "," "," "," "," ","JARINA","MARIA LIDA","MARIBLANCA","Rural Health Midwife","","",""
"DOH000000000025769","25769","KANGUHA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DUMANJUG","072224000","KANGUHA","072224016","6035"," "," "," "," "," "," ","CAGANG","BELINDA","RESTAURO","Rural Health Midwife","","",""
"DOH000000000025770","25770","KANTANGKAS BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DUMANJUG","072224000","KANTANGKAS","072224017","6035"," "," "," "," "," "," ","CAGANG","BELINDA","RESTAURO","Rural Health Midwife","","",""
"DOH000000000025771","25771","CANYUKO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DUMANJUG","072224000","KANYUKO","072224018","6035"," "," "," "," "," "," ","ESCUADRO","LENI","CALAGO","Rural Health Midwife","","",""
"DOH000000000025772","25772","KOLABTINGON BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DUMANJUG","072224000","KOLABTINGON","072224020","6035"," "," "," "," "," "," ","CAGANG","BERLINDA","RESTAURO","Rural Health Midwife","","",""
"DOH000000000025773","25773","LAMAK BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DUMANJUG","072224000","LAMAK","072224022","6035"," "," "," "," "," "," ","ABELLA","MARIA RIFRAN","TAPIA","Rural Health Midwife","","",""
"DOH000000000025774","25774","LIONG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DUMANJUG","072224000","LIONG","072224024","6035"," "," "," "," "," "," ","ZOZOBRADO","CECILIA","CINCO","Rural Health Midwife","","",""
"DOH000000000025775","25775","MANLAPAY BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DUMANJUG","072224000","MANLAPAY","072224025","6035"," "," "," "," "," "," ","JARINA","MARIA LIDA","MARIBLANCA","Rural Health Midwife","","",""
"DOH000000000025776","25776","MASA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DUMANJUG","072224000","MASA","072224026","6035"," "," "," "," "," "," ","SARDALLA","LOURDES","CERNA DELA","Rural Health Midwife","","",""
"DOH000000000025777","25777","MATALAO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DUMANJUG","072224000","MATALAO","072224027","6035"," "," "," "," "," "," ","JARINA","MARIA LIDA","MARIBLANCA","Rural Health Midwife","","",""
"DOH000000000025778","25778","PACULOB BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DUMANJUG","072224000","PACULOB","072224028","6035"," "," "," "," "," "," ","CHIONG","CARIDAD","PALANAS","Rural Health Midwife","","",""
"DOH000000000025779","25779","PANLAAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DUMANJUG","072224000","PANLAAN","072224029","6035","","","","","","","ESCUADRO","LENI","CALAGO","Rural Health Midwife","","",""
"DOH000000000025780","25780","SIMA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DUMANJUG","072224000","POBLACION SIMA","072224033","6035"," "," "," "," "," "," ","ZOZOBRADO","CECILIA","CINCO","Rural Health Midwife","","",""
"DOH000000000025781","25781","TANGIL BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DUMANJUG","072224000","TANGIL","072224034","6035"," "," "," "," "," "," ","ESCUADRO","LENI","CALAGO","Rural Health Midwife","","",""
"DOH000000000025782","25782","TAPON BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DUMANJUG","072224000","TAPON","072224035","6035"," "," "," "," "," "," ","CHIONG","CARIDAD","PALANAS","Rural Health Midwife","","",""
"DOH000000000025783","25783","TUBOD-BITOON BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","DUMANJUG","072224000","TUBOD-BITOON","072224037","6035"," "," "," "," "," "," ","ESCUADRO","LENI","CALAGO","Rural Health Midwife","","",""
"DOH000000000025830","25830","CANTUMOG HEALTH CENTER"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","CARMEN","072215000","CANTUMOG","072215003","6005"," "," "," "," "," "," ","MORALES","MARY JOAN","FORZADO","Public Health Nurse","","",""
"DOH000000000025903","25903","IPIL HEALTH CENTER"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","CARMEN","072215000","IPIL","072215011","6005"," "," "," "," "," "," ","CURAYAG","WILMA","MONSANTO","Rural Health Midwife","","",""
"DOH000000000025904","25904","LANIPGA HEALTH CENTER"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","CARMEN","072215000","LANIPGA","072215012","6005"," "," "," "," "," "," ","LASTIMA","LIZA","BRAVO","Rural Health Midwife","","",""
"DOH000000000025912","25912","LOWER NATIMAO-AN HEALTH CENTER","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","CARMEN","072215000","LOWER NATIMAO-AN","072215014","6005","","","","","","","MANGUILIMOTAN","CHITA","VILLAMOR","Rural Health Midwife","Not Applicable","",""
"DOH000000000025914","25914","CAN-IBUANG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","CATMON","072216000","CAN-IBUANG","072216010","6006"," "," "," "," "," "," ","SUDAY ","DONABEL","C","Rural Health Midwife","","",""
"DOH000000000025918","25918","SIOCON BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PUROK KAYMITO"," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","CITY OF BOGO","072211000","SIOCON","072211027","6010"," "," "," "," "," "," ","MOLIVA","ELPEDIA","DINSAY","Rural Health Midwife","","",""
