Date and Time Downloaded : 05/04/2021 04:29:42 pm"Health Facility Code","Health Facility Code Short","Facility Name","Old Health Facility Names","Old Health Facility Name 2","Old Health Facility Name 3","Health Facility Type","Ownership Major Classification","Ownership Sub-Classification for Government facilities","Ownership Sub-Classification for private facilities","Street Name and #           ","Building name and #","Region Name","Region PSGC","Province Name","Province PSGC","City/Municipality Name","City/Municipality PSGC","Barangay Name","Barangay PSGC","Zip Code","Landline Number","Landline Number 2","Fax Number","Email Address","Alternate Email Address","Official Website","Facility Head: Last Name","Facility Head: First Name","Facility Head: Middle Name","Facility Head: Position","Hospital Licensing Status","Service Capability","Bed Capacity"
"DOH000000000039168","39168","FAMILY CHECK CLINICAL LABORATORY","","","","General Clinic Laboratory","Private","","","1462 THUNDERBIRD ST., BUNAG COMPOUND","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CALOOCAN CITY","137501000","BARANGAY 177","137501177","1400","","","","glynbeauty@yahoo.com","","","BONDOC","GENILYN","","Other","With License","Level 2",""
"DOH000000000039169","39169","MEDCARE DIAGNOSTIC CENTER CARDIO VASCULAR & MULTI-SPECIALTY CLINIC, INC.","","","","General Clinic Laboratory","Private","","","400 EDSA","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CALOOCAN CITY","137501000","BARANGAY  86","137501086","1400","+63 0283688696","","","benjie028@gmail.com","medcarelab2020@gmail.com","","FLORES","VIANNELYN BERWYN","","Other","With License","Level 2",""
"DOH000000000039170","39170","THREE KINGS DIAGNOSTIC CLINIC","","","","General Clinic Laboratory","Private","","","UNIT C, 410 A. MABINI STREET","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CALOOCAN CITY","137501000","BARANGAY  25","137501025","1410","+63 0282855329","","","threekingsdc.lab@gmail.com","threekingsdc.lab@yahoo.com","","CAMUA","EMERSON","","Other","With License","Level 2",""
"DOH000000000039171","39171","HEALTH AVENUE MEDICAL LABORATORY SERVICES, INC.","","","","General Clinic Laboratory","Private","","","BLOCK 20 LOT 31 UNIT 5 SAMPAGUITA OVAL ST., MALIGAYA PARK SUBD.,","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CALOOCAN CITY","137501000","BARANGAY 177","137501177","1400","+63 0282572771","","","healthavelaboratory@gmail.com","","","AGUILAR","JEREMY","","Other","With License","Level 2",""
"DOH000000000039172","39172","ACCRES DIAGNOSTIC CENTER","","","","General Clinic Laboratory","Private","","","PHASE 1 PACKAGE 1 BLOCK 22 LOT 17 BAGONG SILANG","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CALOOCAN CITY","137501000","BARANGAY 176","137501176","1400","","","","accreslabcenter@gmail.com","Accresdiagnostic@gmail.com","","COMPETENTE","ROBERTO","","Other","With License","Level 1",""
"DOH000000000039173","39173","AJCL DIAGNOSTIC LABORATORY","","","","General Clinic Laboratory","Private","","","11TH AVENUE COR. RIZAL AVENUE EXTENSION","206 VICTORIA BLDG.","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CALOOCAN CITY","137501000","BARANGAY  90","137501090","1403","+63 0289315950","","","ajcldiaglab@gmail.com","","","DEL PILAR","CORAZON","","Other","With License","Level 1",""
"DOH000000000039174","39174","EXCELLCARE MEDICAL SYSTEM, INC.","","","","General Clinic Laboratory","Private","","","BLOCK 23 LOT 1 HILLCREST VILLAGE 2, CAMARIN","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CALOOCAN CITY","137501000","BARANGAY 173","137501173","1400","+63 026182210","","","excellcare.main@gmail.com","","","LACANARIA","DINDO","","Other","With License","Level 2",""
"DOH000000000039175","39175","DIAGNOSTIC, INTENSIVE & PRECISE MEDICAL & LABORATORY (D.I.P.) INC.","","","","General Clinic Laboratory","Private","","","129 9TH AVENUE COR 6TH ST., GRACE PARK","G/F CRUSZAN ALLEN BLDG.","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CALOOCAN CITY","137501000","BARANGAY 104","137501104","1400","+63 024425980","","","lourdes_dip@yahoo.com","dip.medlab@yahoo.com","","IMPORTA","LIBERTY","","Other","With License","Level 2",""
"DOH000000000039176","39176","R.E. MALLARI CLINICAL DIAGNOSTIC LABORATORY","","","","General Clinic Laboratory","Private","","","746 RIZAL AVENUE, GRACE PARK, MONUMENTO","3/F UNIT 3F-4 DIANNE BLDG.","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CALOOCAN CITY","137501000","BARANGAY  86","137501086","1403","+63 022776855","","","remallariclinicaldiagnosticlab@gmail.com","","","MALLARI","RACHELLE","","Other","With License","Level 1",""
"DOH000000000039177","39177","SANTO BENEDICTO MEDICAL AND DIAGNOSTIC CENTER","","","","General Clinic Laboratory","Private","","","UNIT 3 LLANO ROAD SUBDIVISION, LLANO ROAD","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CALOOCAN CITY","137501000","BARANGAY 168","137501168","1400","","","","santobenedictomdc@gmail.com","","","SANTOS","RACQUEL","","Other","With License","Level 2",""
"DOH000000000039178","39178","THE PERLAS POLYCLINIC","","","","General Clinic Laboratory","Private","","","171 COR. F. ROXAS STREET, 4TH AVENUE","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CALOOCAN CITY","137501000","BARANGAY  51","137501051","1400","+63 0253195054","","","mellendresm@yahoo.com","","","PERLAS","GERARD","","Other","With License","Level 2",""
"DOH000000000039179","39179","MERCENE MEDICAL, DENTAL AND DIAGNOSTIC CLINIC","","","","General Clinic Laboratory","Private","","","BLOCK 1 SUSANO, CAMARIN ROAD","UNIT 2 SM HOMES COMMERCIAL BLDG.","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CALOOCAN CITY","137501000","BARANGAY 174","137501174","1400","+63 0275029694","","","mercenemedical2014@yahoo.com","","","FABUL","MERMA","","Other","With License","Level 2",""
"DOH000000000039180","39180","CYTOCHEM MEDICAL LABORATORY COMPANY","","","","General Clinic Laboratory","Private","","","EDSA, MONUMENTO","2/F 7-11 BLDG.","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CALOOCAN CITY","137501000","BARANGAY  83","137501083","1400","+63 023610510","","","cytochemlaboratories@yahoo.com","","","BILOG","ANNA LYN","","Other","With License","Level 2",""
"DOH000000000039181","39181","VIOLY BIRTHING CLINIC","","","","Birthing Home","Private","","","L22 B12 SAN LUIS STREET","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF PARA?AQUE","137604000","SAN ISIDRO","137604013","1700","+63 0288253790","","","violybirthingclinic@gmail.com","","","DE ADE","VIOLETA","GARCIA","Other","With License","","1"
"DOH000000000039186","39186","CLINICA SAN JUDIEL DE ARCANGHEL","","","","General Clinic Laboratory","Private","","","602 SARILE COMPOUND, CAMARIN","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CALOOCAN CITY","137501000","BARANGAY 175","137501175","1400","+63 025876339","","","clinicasanjudieldearcanghel@gmail.com","","","ARCEO","RIZZA","","Other","With License","Level 1",""
"DOH000000000039187","39187","AMANG RODRIGUEZ MEMORIAL MEDICAL CENTER (CARTRIDGE - BASED PCR)","","","","COVID-19 Testing Laboratory","Government","","","","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","CITY OF MARIKINA","137402000","","","","","","","","","","","","","","With License","",""
"DOH000000000039188","39188","ST. GEORGE CLINICAL LABORATORY SERVICES","","","","General Clinic Laboratory","Private","","","704 RIZAL AVENUE EXTENSION, GRACE PARK","2/F PUREGOLD CALOOCAN","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CALOOCAN CITY","137501000","BARANGAY  88","137501088","1400","+63 0283673083","","","sgcls@yahoo.com.ph","","","ABARRO","GEORGE III","","Other","With License","Level 2",""
"DOH000000000039189","39189","ST. LUKE'S MEDICAL CENTER - BGC (HB) (CARTRIDGE - BASED PCR)","","","","COVID-19 Testing Laboratory","Private","","","","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","TAGUIG CITY","137607000","","","","","","","","","","","","","","With License","",""
"DOH000000000039190","39190","NEPHRO LABORATORY AND DIAGNOSTIC, INC.","","","","General Clinic Laboratory","Private","","","COR. URBANO PLATA STREET","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CALOOCAN CITY","137501000","BARANGAY  94","137501094","1400","+63 022771372","","","nephrolaboratory@gmail.com","","","GUERRA","EDSEL","","Other","With License","Level 2",""
"DOH000000000039191","39191","GAMMACARE MEDICAL SERVICES, INC.","","","","General Clinic Laboratory","Private","","","635 BINAYUYO ST. COR. MALANTING ST., AMPARO VILLAGE, NOVALICHES","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CALOOCAN CITY","137501000","BARANGAY 179","137501179","1425","+63 0289613664","","","diagnostics@gammacaremsi.com","","","AMORES","MERCIVINIA","GALANG","Other","With License","Level 3",""
"DOH000000000039192","39192","VETERANS MEMORIAL MEDICAL CENTER","","","","COVID-19 Testing Laboratory","Government","","","","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","QUEZON CITY","137404000","","","","","","","","","","","","","","With License","",""
"DOH000000000039193","39193","MAGNAHEALTH ULTRASOUND AND DIAGNOSTIC CLINIC","","","","General Clinic Laboratory","Private","","","B2 L10 PINA ST., MARCOS ALVAREZ, GOLDEN ACRES, TALON 5","UNIT E & F 2/F MARIANO BLDG.","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF LAS PI?AS","137601000","TALON SINGKO","137601020","1740","+63 024784760","","","laniemuriel@yahoo.com","","","MURIEL","LYNDON","","Other","With License","",""
"DOH000000000039194","39194","HI-PRECISION DIAGNOSTICS","","","","General Clinic Laboratory","Private","","","LOT 2-D-1 TO 3 TALON DOS","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF LAS PI?AS","137601000","TALON DOS","137601017","1740","+63 028006814","+63 028006818","","Lp_sendin@hi-precision.com.ph","hplp@hi-precision.com.ph","","CU","SELWYN","","Other","With License","",""
"DOH000000000039197","39197","THE MEDICAL CITY CLINIC @ SM SOUTH TOWER","","","","General Clinic Laboratory","Private","","","ALABANG - ZAPOTE ROAD","G/F SM SOUTH TOWER","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF LAS PI?AS","137601000","ALMANZA UNO","137601001","1750","+63 0288491130","","","tmcsouthtower@themedicalcity.com","","","TULOD","LUZVIMINDA","","Other","With License","",""
"DOH000000000039200","39200","I-HEALTH MULTI-SPECIALIST CLINIC, INC.","","","","General Clinic Laboratory","Private","","","PAMPLONA","UNIT 108-109 G/F SM CENTER LAS PINAS","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF LAS PI?AS","137601000","PAMPLONA TRES","137601014","1740","+63 0285569866","+63 0285668088","","ihealthclinic@yahoo.com","","","RABE","ERLINDA","","Other","With License","Level 2",""
"DOH000000000039202","39202","MICROBIOLOGY & INFECTIOUS DISEASE CENTER INC.","","","","General Clinic Laboratory","Private","","","UNIT 31-A B9-A ROSE AVENUE, PILAR VILLAGE","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF LAS PI?AS","137601000","PILAR","137601015","1740","+63 028015832","","","midc_philippines@yahoo.com","midcinc96@gmail.com","","LIM","JODOR","","Other","With License","Level 1",""
"DOH000000000039204","39204","IGV DIAGNOSTIC CENTER","","","","General Clinic Laboratory","Private","","","1 DAHLIA STREET","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF LAS PI?AS","137601000","B. F. INTERNATIONAL VILLAGE","137601011","1740","+63 0288380906","","","igv_diagnosticcenter@yahoo.com","","","VELUZ","IRENE","","Other","With License","",""
"DOH000000000039205","39205","LABEXPRESS MEDICAL DIAGNOSTICS","","","","General Clinic Laboratory","Private","","","UNIT 2, 262 ALABANG-ZAPOTE ROAD","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF LAS PI?AS","137601000","TALON DOS","137601017","1740","+63 027997144","","","labexpress@healthplus.ph","","","HALILI","REGINALDO","","Other","With License","",""
"DOH000000000039206","39206","ORIOCARE LABORATORY CLINIC","","","","General Clinic Laboratory","Private","","","B-24 L-II TOPLAND AVENUE, GOLDEN GATE SUBDIVISION","RMA LYING-IN CLINIC BLDG.","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF LAS PI?AS","137601000","TALON TRES","137601018","1740","+63 028065174","+63 028341131","","oriocarelab@gmail.com","oriocarelab2019@gmail.com","","GREGORIO","IRENE","","Other","With License","Level 1",""
"DOH000000000039207","39207","NEW WORLD DIAGNOSTICS INC.","","","","General Clinic Laboratory","Private","","","ALABANG-ZAPOTE ROAD","G/F IMPERIAL APPLIANCE PLAZA BLDG.","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF LAS PI?AS","137601000","TALON UNO","137601008","1740","+63 0287908892","+63 0287908891","","","","","TAN","PATRICIA","","Other","With License","Level 2",""
"DOH000000000039208","39208","LAS PIÑAS CITY HEALTH OFFICE LABORATORY","","","","General Clinic Laboratory","Government","Local Government Unit","","REAL STREET","LAS PINAS CITY HALL","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF LAS PI?AS","137601000","PAMPLONA TRES","137601014","1740","+63 028154104","","","cajedvillanueva@yahoo.com","","","LOPEZ","ARLAN","","Other","With License","Level 2",""
"DOH000000000039210","39210","OC TIAMZON DIAGNOSTIC CLINIC","","","","General Clinic Laboratory","Private","","Single Proprietorship","441 PADRE DIEGO CERA AVENUE","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF LAS PI?AS","137601000","PULANG LUPA UNO","137601007","1740","+63 0285601917","","","octiamzonlaboratory@gmail.com","","","TIAMZON","ODESSA CECILLE","","Other","With License","",""
"DOH000000000039212","39212","ERICH VACCINATION CLINIC & LABORATORY","","","","General Clinic Laboratory","Private","","Single Proprietorship","B2-L3 RAFAEL ST., SAN ANTONIO VALLEY 7","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF LAS PI?AS","137601000","PULANG LUPA DOS","137601016","1740","+63 025691950","","","haidee_md@yahoo.com","","","ENTIENZA","HAIDEE","","Other","With License","Level 2",""
"DOH000000000039214","39214","ALABANG MEDICAL CLINIC - ALMANZA","","","","General Clinic Laboratory","Private","","Corporation","476 REAL ST.","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF LAS PI?AS","137601000","ALMANZA UNO","137601001","1740","+63 0288003831","","","csi_laboratory@yahoo.com.ph","","","MONTILLANO","FRANCISCO","","Other","With License","Level 1",""
"DOH000000000039216","39216","TATLONG HARI DIAGNOSTIC CENTER","","","","General Clinic Laboratory","Private","","Partnership","502 REAL STREET, ALABANG - ZAPOTE ROAD","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF LAS PI?AS","137601000","ALMANZA UNO","137601001","1740","","","","jenpauly79@yahoo.com","","","CLEMENTE","PAULO ANTONIO","","Other","With License","Level 1",""
"DOH000000000039217","39217","ULTRAMAX ULTRASOUND & DIAGNOSTIC CLINIC","","","","General Clinic Laboratory","Private","","Single Proprietorship","","UNIT 1 CUEVAS COMMERCIAL BLDG.","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF LAS PI?AS","137601000","PAMPLONA UNO","137601006","1740","+63 025336814","","","joemelcarinan@yahoo.com","","","CARINAN","ANNALYN","","Other","With License","",""
"DOH000000000039218","39218","MILAGROSA MEDICAL/ SURGICAL CLINIC & LABORATORY","","","","General Clinic Laboratory","Private","","Single Proprietorship","285 REAL STREET","HANS BLDG.","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF LAS PI?AS","137601000","ALMANZA UNO","137601001","1740","+63 0288721711","","","alelimillares68@gmail.com","","","PARILLA","ENRILE","","Other","With License","Level 1",""
"DOH000000000039219","39219","MED OPTIONS MULTI-SPECIALTY CLINIC & DIAGNOSTIC CENTER, INC.","","","","General Clinic Laboratory","Private","","Corporation","157 P. DIEGO CERA AVENUE","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF LAS PI?AS","137601000","DANIEL FAJARDO","137601002","1740","+63 0288312741","","","medoptions2002@yahoo.com","medasiaclinic@gmail.com","","ASTOM","FERDINAND","","Other","With License","",""
"DOH000000000039220","39220","OMNICARE HEALTH CARE SYSTEM, INC.","","","","General Clinic Laboratory","Private","","Corporation","VISTA CITY, DAANGHARI ROAD","L/G UNITS 14 & 15 EVIA BLDG.2","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF LAS PI?AS","137601000","ALMANZA DOS","137601010","1740","+63 028341480","+63 028341481","","omnicarehealthsystem@gmail.com","","","FERNANDEZ","JOCELYN JOSEFA","","Other","With License","Level 2",""
"DOH000000000039221","39221","SOUTH CARE MEDICAL CLINIC","","","","General Clinic Laboratory","Private","","Single Proprietorship","MARCOS ALVAREZ STREET","ARC BLDG.","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF LAS PI?AS","137601000","TALON UNO","137601008","1740","+63 0288001373","","","joyceolan@yahoo.com","","","OLAN","JOYCE","","Other","With License","Level 1",""
